class,X143,X144,X146,X149,X150,X151,X152,X156,X157,X159,X160,X165,X167,X168,X173,X175,X178,X181,X183,X184,X185,X189,X190,X191,X192,X193,X194,X195,X196,X197,X199,X200,X205,X207,X208
N,-0.059661518,0.716499597,-0.147048357,-0.550332292,0.435798706,-0.165606496,0.712696395,0.315925547,-0.072807051,-0.27871609,0.252924815,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.414836122,-0.097430717,0.211987685,0.135260668,-0.720158236,-1.20552419,-1.534352655,-0.459696416,0.390079894,-1.243348721,-2.709737214,-1.001188887,-0.522019962,-0.294173575,0.495490335,-0.583352945,-0.393230439,0.413672355
Y,-0.113344475,0.213844268,-0.023230315,-0.343430975,-0.048497301,0.004887406,0.560378171,0.451585333,-0.072807051,-0.51680465,0.518221685,0.454923831,-0.261402835,0.437022502,-0.472074179,-0.306394973,-0.659754577,0.194544834,-0.353534269,0.454676435,0.46676693,0.640324784,-1.95676471,1.101976248,-0.121762199,-1.682650249,-2.509782519,0.287754173,0.476797448,-0.410387553,-0.081823553,-0.102710192,-0.897248918,3.364612785,-0.034625559
N,0.348291128,-0.243115122,0.189029185,-0.881374398,0.637128494,-0.120648453,0.712696395,0.370189461,-0.366334426,-0.359928964,0.56243783,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.968818809,-0.816932022,2.267704155,1.078778492,-0.518165124,0.091601204,-1.702908758,0.469622683,0.494461987,-0.53977439,-2.210155317,-0.015864663,-0.9685496,3.965694963,0.925183672,-1.001880909,-0.720875165,-3.058963723
N,-0.080930339,-0.265963092,0.012146268,0.111751921,0.624832996,0.209942259,-0.25198569,0.28879359,0.514247699,-0.268394262,0.142384453,-0.008058881,-0.666269123,1.225791102,-0.472074179,-0.306394973,-0.659754577,0.139146565,-0.146015135,-0.416147903,0.240905521,0.643295271,-1.154287447,0.505133498,-0.375212862,-1.071269416,-1.665493321,0.162858699,0.476797448,-0.075490324,-0.249165418,0.192177392,-0.897248918,4.84695797,1.062700678
N,-0.182358827,0.510867872,0.259782351,-0.508952028,-0.426614215,0.699187373,-2.689077272,0.28879359,-0.366334426,-0.531097811,0.783518554,0.454923831,-0.637133112,0.466236154,0.425960973,-0.306394973,1.555481394,-0.802624003,0.190153727,-0.487526947,0.612483969,-0.613220706,-0.599549495,0.77775065,0.300655574,-0.594094131,-0.11762979,0.287754173,0.476797448,-0.9685496,3.88861015,0.849355436,-0.583352945,-0.313231241,0.172795864
Y,-0.044838271,0.12245239,0.224405768,-0.095149396,0.206892331,0.108552689,0.12880987,0.397321418,-0.366334426,-0.276431966,0.330303069,-0.008058881,-0.644599198,0.846013628,-0.023056603,3.375737362,1.534181048,-0.248641316,0.151333791,-0.516078565,-0.363820189,-0.185470586,-0.396939419,1.232417512,-0.544179971,-0.892328684,0.585944542,0.412649648,-0.015864663,-0.633652372,-0.171138093,0.310132425,-0.583352945,-0.071540001,0.045666605
N,0.212535115,-4.195813847,0.295158935,0.153132184,-0.198497313,0.073147598,-0.455076655,0.424453375,-0.366334426,-0.58954571,0.623235029,-0.008058881,-0.222035666,0.568483936,-0.023056603,3.322114076,1.502230529,0.416137909,-0.22677782,-0.230562388,0.46676693,-0.099326465,0.511282585,-0.231323344,-0.121762199,-0.057271936,0.585944542,0.662440596,-1.001188887,-0.075490324,-0.04168975,-0.288068102,-0.792616927,-0.152047765,0.708076955
Y,-0.210372191,0.510867872,0.153652601,-0.302050712,-0.619471374,0.201524104,-1.06434955,-0.443769251,-0.659861802,1.989126249,0.496113612,-0.008058881,-0.590424386,1.050509191,-0.472074179,-0.306394973,-0.659754577,-0.304039585,-0.542278632,0.597434523,0.321049892,-0.232998377,0.003865649,0.290796577,-0.544179971,-0.47480031,0.163799942,0.506321253,0.476797448,-0.075490324,-0.392709044,0.512341054,-0.583352945,0.02978973,0.253088028
Y,-0.057995374,-0.35735497,0.047522851,0.939357186,-0.266271817,-0.15579594,-1.749781558,-0.416637294,0.514247699,-0.371498063,0.357938159,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,1.302510209,-0.034204248,-0.701664079,-0.29096167,0.70270501,-0.057611144,0.813896128,-0.375212862,-0.355506489,0.445229675,0.537545122,0.476797448,0.594304133,-0.206099771,-0.060583395,0.044439,-0.207329593,0.059048632
N,-0.039789929,0.14530036,0.189029185,-1.253796767,-0.437133696,0.721610889,0.433446318,-0.905012521,-0.953389177,-0.61459481,-1.941301378,-0.471041593,1.383288301,0.429719089,-0.472074179,-0.306394973,-0.659754577,-0.248641316,0.376456733,-0.45897533,-1.777275461,-0.761745053,-1.304700429,-0.223207889,0.385139128,-0.251124395,0.023085076,-1.710573419,0.476797448,-0.410387553,-0.063921602,-0.195389147,-1.001880909,-0.720875165,-3.058963723
N,-0.088223934,0.14530036,0.047522851,0.401413764,0.521307941,-0.034363237,0.306514465,0.424453375,-0.072807051,-0.488332917,0.722721355,0.454923831,-0.176734134,0.269044004,1.773013701,-0.241453948,1.534181048,-0.747225734,-0.226656033,0.668813567,1.297354049,-0.283496656,0.848071335,-0.372449503,0.131688465,0.956725544,0.585944542,0.287754173,-0.015864663,0.259406905,-0.187468666,-0.161687709,-0.583352945,-0.026188465,0.206250932
Y,-0.096332137,-2.687847859,0.24209406,-0.260670449,0.115813402,-0.431262975,0.839628248,-0.009657938,0.807775074,-0.410650079,0.38557325,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,0.028350028,-0.073528157,-0.273389815,0.058759223,-0.066651109,-0.404512648,0.65633394,0.216172019,-0.98179905,-0.258344657,0.537545122,-0.015864663,-0.187122734,-0.216003222,0.301707066,0.986126919,-0.227705196,0.179486878
N,-0.068189975,0.305236146,0.012146268,-0.715853345,-0.617133711,0.36022444,-0.353531172,-0.118185766,-0.366334426,-0.539447511,0.717194337,-0.471041593,1.758700593,0.787586325,0.425960973,-0.306394973,1.512880702,-0.802624003,0.130400236,-0.116355918,1.552358866,-0.467666846,-0.128069533,0.141592858,-0.375212862,0.002374975,-0.11762979,0.412649648,0.476797448,-0.633652372,-0.457371366,1.017862627,-0.164824981,-0.200637045,0.266470055
N,-0.124202615,0.099604421,-0.023230315,1.022117713,-0.127085824,-0.508349694,0.433446318,-0.280977508,-0.366334426,-0.60207026,0.844315754,0.454923831,-0.612340815,0.692641956,-0.472074179,-0.306394973,-0.659754577,0.249943103,-0.378974574,-0.287665624,0.769129785,0.670029653,0.798327791,0.484795001,-0.459696416,0.375168166,1.008089141,0.412649648,0.476797448,1.040833772,-0.151036468,-0.532403529,-0.06019299,-0.365190617,0.634475805
N,-0.277944325,0.350932085,-0.093983482,1.311779556,1.320496318,-0.306373314,0.154196241,0.424453375,1.394829824,-0.478930539,0.601126957,-0.471041593,2.095805509,1.108936495,6.263189462,-0.281602879,1.502230529,-1.079615347,-0.538558771,1.382604008,0.073330926,-0.464696359,2.396999729,-1.639972398,0.8075569,1.911076114,1.289518873,0.912231545,0.476797448,-0.856917191,0.011822471,0.175326673,-0.897248918,4.566758576,0.855279255
N,-0.149727613,0.350932085,0.171340893,-0.922754661,0.095853361,0.178261991,0.1034235,0.370189461,-0.366334426,-0.460125362,0.639816083,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.691827466,0.097979594,0.3975732,-0.130672927,-0.360729316,-0.768050623,0.784708569,0.04720491,-0.743211408,-0.680489256,0.537545122,0.476797448,-0.745284781,-0.625133898,1.304324852,-0.164824981,-0.242167315,0.514037559
Y,-0.108254252,0.282388177,-0.023230315,0.401413764,0.162309767,-0.073222586,-0.048894724,0.315925547,-0.366334426,-0.309830765,0.540329757,1.843871967,-0.457141502,0.334774721,-0.023056603,3.465109507,1.587431912,0.526934446,-0.064292962,-0.487526947,0.539625449,0.346246576,-0.658128602,0.888672727,0.04720491,-0.832681773,0.023085076,0.412649648,-0.015864663,-0.410387553,-0.474272318,0.891482234,-0.792616927,0.039691808,0.159413837
N,-0.406410677,1.493330561,0.13596431,-0.384811239,1.425881703,-0.411619943,1.042719214,0.47871729,0.220720324,-0.455110442,0.462951504,-0.934024305,-0.731278897,-1.586022889,1.323996125,-0.262611743,1.518205788,-0.691827466,0.447326218,-0.259114006,-1.267265827,-0.981561087,1.513259994,-1.457772343,1.905843108,1.717223654,0.163799942,0.412649648,0.476797448,-0.410387553,0.126826448,-0.641933203,-0.687984936,0.325129507,0.065739646
N,-0.072323416,0.031060512,0.259782351,-0.715853345,-0.413757071,-0.09983478,0.484219059,-0.091053809,0.220720324,-0.290835265,0.247397797,-0.471041593,1.421595677,0.466236154,-0.472074179,-0.306394973,-0.659754577,-0.359437853,0.120964859,-0.715939888,-0.662540117,-0.179529613,-0.142464195,-1.009043509,0.131688465,0.837431723,0.023085076,-1.710573419,-0.508526775,0.036142086,-0.195623937,-0.245941305,0.044439,-0.254765339,0.366835259
N,-0.14337623,0.465171933,0.259782351,-1.088275714,-0.32025057,-0.364630612,0.661923654,-0.986408392,-0.659861802,2.420127695,0.899585935,-0.471041593,1.406272727,0.451629328,-0.472074179,-0.306394973,-0.659754577,-0.636429197,-0.038212008,-0.316217241,-0.232674854,-0.847889175,0.138501576,0.031221505,-0.459696416,0.03219843,-0.11762979,0.537545122,0.476797448,-0.633652372,-0.534150429,1.093690863,-0.374088963,0.010398999,0.085812687
N,-0.121048141,0.419475994,-0.023230315,-0.053769132,-0.337594518,0.162855635,-1.952872523,-0.335241423,-0.659861802,1.906468438,0.418735359,1.380889255,-0.437763386,0.334774721,-0.472074179,-0.306394973,-0.659754577,-0.525632659,-0.850973334,1.197018494,0.171689927,-0.562722428,0.310295131,1.343551385,0.04720491,-0.325683033,1.43023374,0.849783808,0.476797448,-0.410387553,-0.179194893,0.099498437,-0.164824981,-0.120965999,-0.001170491
N,0.018770104,0.236692238,0.171340893,-0.633092818,0.198160474,-0.156612824,0.408059947,-0.226713594,-0.659861802,2.113112966,0.612180993,-0.008058881,-0.4712398,0.685338543,0.425960973,-0.306394973,1.502230529,-0.525632659,-0.127631168,0.197711876,0.408480115,-0.749863106,-0.475610419,0.475654938,0.8075569,-0.549358948,-0.187987224,0.537545122,-1.493850998,-1.08018201,-0.642263856,-3.607659764,-0.792616927,-0.535526911,0.848588241
N,-0.164037467,0.031060512,-0.093983482,0.73245587,0.476658587,0.13942603,0.001878017,0.451585333,2.568939325,-0.369262157,0.09264129,-0.008058881,-0.56333698,0.656124891,2.671048853,-0.268177837,1.534181048,0.526934446,0.104261613,-0.45897533,-0.516823079,0.310600733,-0.604191633,-1.97727556,1.229974673,1.254960097,-1.243348721,-2.709737214,0.476797448,0.594304133,-0.401119652,0.647146807,0.462966964,-0.230515868,0.219632959
N,-0.092093539,0.259540207,-0.18242494,-0.839994135,0.369359877,-0.001438562,0.281128094,0.343057504,-0.072807051,-0.369093755,0.440843431,-0.471041593,1.513533382,0.55387711,-0.023056603,3.322114076,1.502230529,-0.414836122,-0.116015466,-0.259114006,0.52141082,-0.79442041,1.238630667,-0.000803956,0.554106237,0.658490991,1.43023374,0.662440596,0.476797448,-0.745284781,-0.528959831,1.211645897,-0.583352945,0.128004141,0.079121673
N,-0.11770882,0.419475994,-0.483125898,-0.177909922,0.408181772,-0.265824101,-0.226599319,-0.118185766,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,1.323996125,-0.281116714,1.518205788,0.139146565,-0.444553333,-0.287665624,0.798273193,0.105637134,0.570739542,0.021899257,-0.628663525,0.2856978,0.304514809,0.412649648,0.476797448,-0.633652372,-0.5352873,1.017862627,-0.269456972,-0.193530934,0.212941946
N,-0.184736137,-0.083179335,0.295158935,1.601441399,-0.288478114,0.160234682,-0.759713103,0.451585333,1.101302449,-0.309184661,0.103695326,0.917906543,-0.521799066,0.758372673,-0.472074179,-0.306394973,-0.659754577,1.357908477,-0.131538974,0.112057023,-0.043242704,1.608703527,-1.286284001,-0.863341369,-4.092489258,0.002374975,-1.102633855,-2.709737214,0.476797448,-0.187122734,-0.151139991,0.074222358,1.927814837,-0.174576649,0.112576741
N,-0.065335137,0.328084116,0.330535518,0.649695343,0.041356603,-0.099613933,0.331900835,0.397321418,1.394829824,-0.338386825,0.158965507,1.843871967,-0.313790583,0.15949281,-0.472074179,-0.306394973,-0.659754577,1.080917134,-0.070178399,-0.401872094,0.364765003,0.9551964,-0.419077893,0.918805582,-1.304531961,-0.892328684,0.304514809,0.412649648,0.476797448,0.594304133,-0.365322801,0.613445369,0.149070991,0.003168488,0.146031809
N,-0.160670589,0.259540207,0.189029185,1.146258503,-0.041484313,0.073533018,-0.125053836,0.315925547,2.568939325,-0.35829527,0.147911471,0.454923831,-0.166404185,0.298257656,0.874978549,-0.270646116,1.544831221,1.136315402,0.075701127,-0.430423712,0.062402149,1.822578587,-0.11954546,0.902191068,-0.628663525,-0.53444722,0.726659408,0.412649648,0.476797448,0.929201362,-0.172884925,-0.288068102,3.811190673,-0.103274824,0.038975591
Y,0.125661943,-5.223972475,-0.005542023,0.815216396,-0.07974106,0.027047246,-0.27737206,0.207397719,1.101302449,-0.376086634,0.324776051,0.454923831,-0.489446356,0.656124891,-0.472074179,-0.306394973,-0.659754577,0.748527521,-0.169478785,-0.187734962,0.146189446,0.71161647,-0.090645941,0.349337183,-0.121762199,-0.310771306,0.304514809,0.412649648,0.476797448,1.040833772,-0.146788228,-0.3301949,0.672230946,-0.248725794,0.112576741
N,-0.020732024,0.647955689,0.012146268,-0.012388869,0.557833918,0.142581876,0.078037129,0.424453375,0.807775074,-0.491049344,0.59007292,0.454923831,-0.313535241,0.342078134,1.323996125,-0.27958333,1.523530875,-0.747225734,-0.160469292,0.740192611,1.093350195,-0.723128723,0.351921959,-0.174387037,0.131688465,0.181315707,0.163799942,0.162858699,-0.015864663,-0.9685496,4.265469236,1.220071256,-0.687984936,-0.163619575,0.768296078
N,-0.191082368,0.739347567,0.047522851,-0.136529659,0.688571725,0.126135955,0.433446318,0.424453375,1.101302449,-0.496378751,0.684032228,-0.008058881,-0.482074763,0.897137519,1.323996125,-0.238920484,1.523530875,-0.858022272,-0.381127491,1.154191067,0.565125931,-0.735010671,0.129386219,-0.511410577,0.554106237,0.300609528,-0.258344657,0.037963224,-0.508526775,-0.9685496,4.299729153,1.253772694,-0.687984936,-0.179659612,0.875352296
Y,-0.046548767,0.305236146,0.171340893,-0.591712555,-0.343627195,-0.395455882,0.078037129,-0.932144478,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.525632659,0.068246032,-0.259114006,-0.371106041,-0.515194637,0.347791287,0.073288485,0.469622683,-0.594094131,0.445229675,0.662440596,-0.508526775,-0.298755143,-0.382959704,0.605020009,-0.269456972,-0.277189496,0.627784791
N,-0.038284468,-0.700074512,0.312847226,-0.177909922,-0.259304368,-0.08536252,0.027264388,0.315925547,0.514247699,-0.431424012,0.56243783,-0.471041593,2.279680917,1.284218406,0.425960973,-0.306394973,1.502230529,-0.414836122,-0.301485951,0.240539303,0.324692818,-0.363699803,2.444288892,-1.791702486,0.8075569,1.970723024,1.570948606,0.662440596,-0.015864663,0.705936543,-0.220471601,0.183752032,0.462966964,-0.144392058,0.360144246
Y,-0.086265139,-0.197419183,-0.270866398,-1.088275714,0.568061192,0.07963838,0.712696395,0.28879359,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.802624003,-0.72477247,1.639568567,0.947633157,-0.895416966,0.023270411,-0.080296454,0.04720491,-0.176565757,-0.680489256,0.412649648,0.476797448,-0.9685496,3.323321522,0.293281706,-0.687984936,0.143458688,0.266470055
N,-0.309324735,0.807891475,-0.093983482,-0.715853345,0.018710497,0.021905579,-0.023508354,-0.145317723,-0.072807051,-0.513302706,0.744829428,-0.008058881,-0.42248247,0.473539567,-0.472074179,-0.306394973,-0.659754577,-0.08244651,0.053027155,-0.244838197,-0.327390929,-0.256762273,0.248462284,-0.454148974,0.216172019,-0.042360208,-0.258344657,0.412649648,0.476797448,-0.298755143,-0.471689753,0.891482234,-0.897248918,4.503487744,0.808442159
N,-0.185162226,0.213844268,0.259782351,0.442794027,0.17691045,0.100768465,0.078037129,0.451585333,0.807775074,-0.339916334,0.125803398,-0.008058881,-0.319550328,0.619607826,1.773013701,-0.281116714,1.512880702,0.471536178,0.074872765,-0.758767315,-0.127030001,-0.197352534,1.733694369,0.019535182,-0.375212862,1.866340931,1.711663473,0.787336071,0.476797448,0.036142086,0.018120172,-0.591381046,0.672230946,-0.138923713,0.219632959
N,-0.124567238,-0.060331366,0.082899435,-0.053769132,0.168019265,0.457421131,-2.739850013,0.397321418,1.101302449,-0.527554779,0.667451174,-0.471041593,2.256696491,1.262308167,1.323996125,-0.269545894,1.507555615,-0.802624003,-0.002655822,-0.430423712,-0.312819225,-0.749863106,0.606471721,0.367145208,-0.375212862,-0.310771306,0.797016841,0.537545122,-0.508526775,-0.856917191,-0.363671532,0.992586549,-0.687984936,-0.203191469,0.647857832
N,0.027705054,-1.75108111,-0.093983482,-0.053769132,0.206477584,0.389733971,-0.048894724,0.370189461,-0.072807051,-0.5820774,0.777991536,-0.934024305,-0.731278897,-1.586022889,0.425960973,-0.281116714,1.523530875,-0.193243047,0.332849748,-0.45897533,-0.593324524,-0.244880325,0.796398788,-0.09954671,0.04720491,0.270786073,0.867374274,0.412649648,-0.015864663,0.594304133,-0.266094122,0.04052092,0.881494928,-0.216487098,0.012211537
N,-0.221971125,0.053908482,0.259782351,-0.302050712,0.27117805,-0.059711191,0.382673577,0.451585333,-0.659861802,1.646686745,0.175546562,-0.471041593,1.728054692,0.758372673,-0.472074179,-0.306394973,-0.659754577,-0.414836122,0.110533315,-0.187734962,0.073330926,-0.19141156,0.529191971,-1.685466981,0.976524009,0.882166906,0.023085076,-1.710573419,-0.015864663,-0.745284781,0.180256625,-0.178538428,-0.583352945,0.182873326,0.01890255
Y,-0.159883741,0.693651628,0.13596431,-0.798613871,-0.029840956,-0.122609664,0.179582612,-0.063921852,-0.659861802,2.260716201,0.750356446,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.636429197,0.432913256,-0.958628638,-0.757256192,-0.907298914,-0.385595945,0.377098239,-0.037278644,-0.355506489,-0.821204122,0.412649648,-1.001188887,-0.856917191,-0.496911339,1.017862627,-0.687984936,-0.057757199,0.547492628
N,-0.114368693,-0.174571213,0.171340893,0.980737449,0.131419226,-0.057867741,0.027264388,0.451585333,0.220720324,-0.356743604,0.203181652,-0.471041593,1.429257153,0.473539567,-0.472074179,-0.306394973,-0.659754577,1.080917134,-0.292558861,-0.230562388,-0.509537227,2.078040464,-0.751097261,-1.786184029,0.638589791,0.240962617,-2.228352786,-1.46078247,0.476797448,-0.075490324,-0.355749263,0.495490335,-0.792616927,-0.663353293,0.848588241
N,-0.165615448,0.282388177,0.047522851,-0.053769132,0.363704241,0.02946326,-0.226599319,0.370189461,1.981884575,-0.509095949,0.667451174,0.454923831,0.185508751,-0.227588078,1.323996125,-0.209038116,1.528855961,-0.747225734,0.367895028,-0.473251138,0.48498156,-0.758774566,0.440634307,-0.654988825,-0.71314708,0.240962617,0.023085076,-0.08693225,-0.508526775,-0.856917191,-0.539305823,1.127392301,-0.687984936,-0.307723635,0.955644459
N,-0.196394122,0.762195536,0.153652601,-0.839994135,0.176502718,-0.181122312,0.458832689,0.451585333,-0.953389177,-0.61459481,-1.941301378,-0.008058881,-0.536249575,0.619607826,-0.472074179,-0.306394973,-0.659754577,-1.079615347,0.238671905,0.340469964,-0.76818497,-0.948885731,0.256157937,0.076351408,0.469622683,0.300609528,0.867374274,-0.836305097,-0.015864663,-0.633652372,-0.152266443,0.419662099,-0.792616927,-0.132873808,0.346762218
Y,-0.035420266,0.236692238,-0.093983482,0.48417429,0.430723518,-0.053776069,0.1034235,0.424453375,0.220720324,-0.528292135,0.794572591,1.380889255,-0.441638648,0.568483936,2.222031277,-0.297164658,1.502230529,-0.968818809,0.338894987,0.497503861,-0.498608449,-0.212204969,1.021090265,-0.629574097,0.385139128,0.837431723,0.445229675,0.287754173,0.476797448,-0.410387553,-0.138726113,0.343833863,-0.687984936,0.192763099,0.233014987
N,-0.048469557,0.236692238,-0.147048357,-0.260670449,-0.062208591,-0.273650646,0.281128094,-0.443769251,-0.953389177,-0.61459481,-1.941301378,-0.008058881,-0.384560102,0.342078134,-0.472074179,-0.306394973,-0.659754577,-0.137844778,-0.030799867,-0.558905991,1.290068197,-0.283496656,-1.491310264,-0.809269187,-1.47349907,-0.236212667,-2.369067653,-1.585677944,-0.015864663,0.259406905,-0.120592656,-0.313344181,-0.687984936,-0.421459316,0.473891478
N,-0.145407382,-0.243115122,0.224405768,-0.260670449,-0.245625189,0.071764683,-0.455076655,0.234529676,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.470234391,-0.387421282,0.668813567,0.816487822,-0.331024447,-0.518749129,0.765126615,-0.121762199,-0.713387952,0.023085076,0.162858699,0.476797448,-0.187122734,-0.299366573,0.276430987,-0.06019299,-0.05284557,0.152722823
Y,0.02531762,-0.837162329,0.118276018,-0.715853345,0.088840373,-0.029525852,0.052650758,-0.145317723,-0.659861802,2.225291425,0.717194337,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.08244651,-0.135366728,-0.273389815,0.568768857,-0.164677178,-1.384377975,1.161674932,0.8075569,-1.429150879,-1.102633855,0.537545122,0.476797448,-0.075490324,-0.500912864,0.908332953,-0.583352945,-0.53703908,0.935571418
Y,0.128819655,0.465171933,-0.164736648,-1.171036241,0.483320925,-0.733736725,1.550446627,-0.932144478,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-0.636429197,0.128265306,0.283366729,-1.008618084,-0.732040184,-1.121215542,0.827147859,-0.121762199,-0.72829968,-2.228352786,0.162858699,0.476797448,-0.745284781,-0.367783332,0.96731047,-1.001880909,-0.720875165,-3.058963723
N,-0.108306897,0.282388177,0.118276018,-0.095149396,-0.294536282,-0.21877993,0.433446318,0.153133805,-0.366334426,-0.526922961,0.844315754,-0.008058881,-0.292462922,0.714552195,-0.472074179,-0.306394973,-0.659754577,-0.193243047,-0.142748593,-0.059252683,0.390265485,-0.369640777,-0.811455496,-1.732306002,-0.966597743,0.419903349,-1.102633855,-2.709737214,-0.015864663,-0.298755143,-0.347987799,0.41123674,0.044439,-0.214112565,0.025593564
Y,0.325533048,-0.425898878,-0.058606898,0.277272974,0.988840447,0.219641027,-0.150440207,0.47871729,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,4.018101582,-0.285329757,1.512880702,-0.08244651,-0.784538229,1.796602464,1.246353086,-0.660748497,1.713436374,-0.200391801,-0.037278644,1.597929833,1.711663473,0.787336071,-0.508526775,-0.856917191,-0.272826208,0.815653998,-1.001880909,-0.720875165,-3.058963723
N,-0.089005321,-0.128875274,0.047522851,-0.095149396,0.240788437,0.153161739,0.484219059,0.370189461,0.514247699,-0.294609516,0.324776051,1.380889255,-0.479940464,0.641518065,-0.023056603,3.339988505,1.512880702,0.194544834,-0.296654966,-0.159183344,0.641627376,0.773996696,-0.672512642,0.674901424,0.216172019,-0.832681773,-0.399059523,0.287754173,-0.015864663,0.705936543,-0.238892131,-0.15326235,0.462966964,-0.049775623,0.233014987
N,-0.188614713,0.556563811,0.259782351,-0.674473081,0.426340401,-0.220839002,0.534991801,0.098869891,-0.366334426,-0.506048711,0.777991536,-0.008058881,-0.487492244,0.393202024,0.425960973,-0.281116714,1.512880702,-0.747225734,-0.341489101,1.068536214,0.510482042,-0.574604376,-0.633395656,0.471216507,-0.206245753,-0.802858318,-0.53977439,0.287754173,0.476797448,-0.9685496,4.042779776,1.001011908,-0.583352945,-0.381201959,0.319998164
N,-0.112913316,-0.060331366,0.259782351,-0.012388869,0.254303049,-0.303109652,0.357287206,0.098869891,-0.659861802,2.018646896,0.523748703,-0.008058881,-0.449569876,0.933654584,0.425960973,-0.306394973,1.523530875,-0.027048241,-0.298247034,0.654537758,0.423051819,0.0224635,-1.138600124,1.568928106,-0.037278644,-1.503709518,-0.047272357,0.412649648,0.476797448,-0.298755143,-0.243130398,0.284856347,-0.374088963,-0.023227236,0.319998164
N,-0.177212648,0.076756451,-0.129360065,-0.715853345,0.189359862,-0.291569336,0.611150913,0.397321418,-0.953389177,-0.61459481,-1.941301378,-0.008058881,-0.677104085,0.612304413,-0.472074179,-0.306394973,-0.659754577,-0.691827466,-0.113407732,0.654537758,0.306478188,-0.675600932,0.479786564,0.703373535,-0.290729307,0.240962617,1.008089141,0.287754173,0.476797448,-0.633652372,0.135952217,-0.625082484,0.044439,-0.069093609,0.192868905
N,0.069853788,0.12245239,0.578171601,-1.253796767,-0.787783076,-0.065097432,0.585764542,-1.610443405,-0.953389177,-0.61459481,-1.941301378,-0.934024305,-0.731278897,-1.586022889,-0.472074179,-0.306394973,-0.659754577,-1.079615347,-1.51965323,1.96791217,0.390265485,-0.93997427,-0.519070143,-1.082471126,1.229974673,0.345344711,0.023085076,-1.710573419,0.476797448,-0.9685496,3.820090316,0.78195256,-0.897248918,4.105785378,0.514037559
N,-0.105378831,0.12245239,0.224405768,1.146258503,-0.046159638,-0.083047715,-0.074281095,0.451585333,0.807775074,-0.288870889,0.186600598,1.843871967,-0.382242843,0.181403048,1.323996125,-0.291800563,1.512880702,1.080917134,-0.079298569,-0.587457609,0.102474334,0.399715341,1.657895439,-0.632354916,-0.037278644,1.254960097,1.148804007,0.662440596,-0.015864663,1.264098591,-0.18054493,-0.035307316,0.567598955,-0.132541765,0.112576741
N,0.023975922,0.442323963,0.118276018,-0.591712555,0.462866378,-0.06015668,-0.125053836,0.397321418,-0.072807051,-0.166567727,0.037371109,-0.008058881,-0.731278897,0.729159021,-0.472074179,-0.306394973,-0.659754577,-0.913420541,-0.104357532,0.75446842,-0.698969377,-0.954826705,0.452179184,0.349111384,0.04720491,0.181315707,0.867374274,0.412649648,-0.508526775,-0.633652372,-0.419094506,0.96731047,-0.792616927,-0.68891857,0.580947696
N,-0.302745113,1.333394774,0.295158935,-1.171036241,0.746307959,-0.166727049,1.67737848,0.180265762,-0.659861802,2.207579037,0.700613283,-0.471041593,1.858299773,0.882530693,-0.472074179,-0.306394973,-0.659754577,-0.747225734,-0.283503564,1.553913714,0.335621596,-0.880564531,0.009752187,-0.863112603,-0.459696416,1.29969528,0.023085076,-1.710573419,-0.508526775,-0.9685496,4.11129961,1.068414784,-0.583352945,-0.120839556,0.487273505
Y,-0.069238879,0.282388177,0.153652601,0.773836133,0.015960306,0.101322675,-0.582008508,0.397321418,1.981884575,-0.327284777,0.087114272,1.380889255,-0.343809675,0.312864482,-0.472074179,-0.306394973,-0.659754577,0.859324059,-0.490883061,0.583158714,0.495910338,0.967078347,0.399785334,0.199029762,-0.882114189,-0.042360208,0.585944542,0.662440596,0.476797448,0.705936543,-0.157484267,-0.15326235,0.567598955,-0.018055872,0.052357618
Y,0.060470018,-0.311659031,0.24209406,-0.012388869,0.070212125,0.058054858,0.382673577,0.424453375,0.220720324,-0.450948148,0.661924156,-0.008058881,-0.492909725,0.466236154,-0.472074179,-0.306394973,-0.659754577,0.416137909,-0.292193925,-0.359044668,0.146189446,-0.25973276,-0.046639399,1.146531341,-0.290729307,-0.773034863,0.726659408,0.787336071,-0.015864663,0.036142086,-0.320907784,0.503915695,-0.478720954,0.100388201,0.152722823
